-49.000000,-0.000232
-48.000000,-0.000228
-47.000000,-0.000224
-46.000000,-0.000219
-45.000000,-0.000215
-44.000000,-0.000211
-43.000000,-0.000207
-42.000000,-0.000203
-41.000000,-0.000199
-40.000000,-0.000194
-39.000000,-0.000190
-38.000000,-0.000186
-37.000000,-0.000181
-36.000000,-0.000177
-35.000000,-0.000173
-34.000000,-0.000168
-33.000000,-0.000164
-32.000000,-0.000159
-31.000000,-0.000155
-30.000000,-0.000150
-29.000000,-0.000146
-28.000000,-0.000141
-27.000000,-0.000136
-26.000000,-0.000132
-25.000000,-0.000127
-24.000000,-0.000122
-23.000000,-0.000117
-22.000000,-0.000113
-21.000000,-0.000108
-20.000000,-0.000103
-19.000000,-0.000098
-18.000000,-0.000093
-17.000000,-0.000088
-16.000000,-0.000083
-15.000000,-0.000078
-14.000000,-0.000073
-13.000000,-0.000068
-12.000000,-0.000063
-11.000000,-0.000058
-10.000000,-0.000053
-9.000000,-0.000049
-8.000000,-0.000042
-7.000000,-0.000037
-6.000000,-0.000032
-5.000000,-0.000027
-4.000000,-0.000021
-3.000000,-0.000016
-2.000000,-0.000011
-1.000000,-0.000005
0.000000,0.000000
1.000000,0.000005
2.000000,0.000011
3.000000,0.000016
4.000000,0.000022
5.000000,0.000027
6.000000,0.000033
7.000000,0.000038
8.000000,0.000044
9.000000,0.000050
10.000000,0.000055
11.000000,0.000061
12.000000,0.000067
13.000000,0.000072
14.000000,0.000078
15.000000,0.000084
16.000000,0.000090
17.000000,0.000095
18.000000,0.000101
19.000000,0.000107
20.000000,0.000113
21.000000,0.000119
22.000000,0.000125
23.000000,0.000131
24.000000,0.000137
25.000000,0.000143
26.000000,0.000149
27.000000,0.000155
28.000000,0.000161
29.000000,0.000167
30.000000,0.000173
31.000000,0.000179
32.000000,0.000185
33.000000,0.000191
34.000000,0.000197
35.000000,0.000204
36.000000,0.000210
37.000000,0.000216
38.000000,0.000222
39.000000,0.000229
40.000000,0.000235
41.000000,0.000241
42.000000,0.000248
43.000000,0.000254
44.000000,0.000260
45.000000,0.000267
46.000000,0.000273
47.000000,0.000280
48.000000,0.000286
49.000000,0.000292
50.000000,0.000299
51.000000,0.000305
52.000000,0.000312
53.000000,0.000319
54.000000,0.000325
55.000000,0.000332
56.000000,0.000338
57.000000,0.000345
58.000000,0.000352
59.000000,0.000358
60.000000,0.000365
61.000000,0.000372
62.000000,0.000378
63.000000,0.000385
64.000000,0.000392
65.000000,0.000399
66.000000,0.000405
67.000000,0.000412
68.000000,0.000419
69.000000,0.000426
70.000000,0.000433
71.000000,0.000440
72.000000,0.000446
73.000000,0.000453
74.000000,0.000460
75.000000,0.000467
76.000000,0.000474
77.000000,0.000481
78.000000,0.000488
79.000000,0.000495
80.000000,0.000502
81.000000,0.000509
82.000000,0.000516
83.000000,0.000523
84.000000,0.000530
85.000000,0.000538
86.000000,0.000545
87.000000,0.000552
88.000000,0.000559
89.000000,0.000566
90.000000,0.000573
91.000000,0.000580
92.000000,0.000588
93.000000,0.000595
94.000000,0.000602
95.000000,0.000609
96.000000,0.000617
97.000000,0.000624
98.000000,0.000631
99.000000,0.000639
100.000000,0.000646
101.000000,0.000653
102.000000,0.000661
103.000000,0.000668
104.000000,0.000675
105.000000,0.000683
106.000000,0.000690
107.000000,0.000698
108.000000,0.000705
109.000000,0.000713
110.000000,0.000720
111.000000,0.000727
112.000000,0.000735
113.000000,0.000743
114.000000,0.000750
115.000000,0.000758
116.000000,0.000765
117.000000,0.000773
118.000000,0.000780
119.000000,0.000788
120.000000,0.000795
121.000000,0.000803
122.000000,0.000811
123.000000,0.000818
124.000000,0.000826
125.000000,0.000834
126.000000,0.000841
127.000000,0.000849
128.000000,0.000857
129.000000,0.000865
130.000000,0.000872
131.000000,0.000880
132.000000,0.000888
133.000000,0.000896
134.000000,0.000903
135.000000,0.000911
136.000000,0.000919
137.000000,0.000927
138.000000,0.000935
139.000000,0.000942
140.000000,0.000950
141.000000,0.000958
142.000000,0.000966
143.000000,0.000974
144.000000,0.000982
145.000000,0.000990
146.000000,0.000998
147.000000,0.001006
148.000000,0.001013
149.000000,0.001021
150.000000,0.001029
151.000000,0.001037
152.000000,0.001045
153.000000,0.001053
154.000000,0.001061
155.000000,0.001069
156.000000,0.001077
157.000000,0.001085
158.000000,0.001094
159.000000,0.001102
160.000000,0.001110
161.000000,0.001118
162.000000,0.001126
163.000000,0.001134
164.000000,0.001142
165.000000,0.001150
166.000000,0.001158
167.000000,0.001167
168.000000,0.001175
169.000000,0.001183
170.000000,0.001191
171.000000,0.001199
172.000000,0.001207
173.000000,0.001216
174.000000,0.001224
175.000000,0.001232
176.000000,0.001240
177.000000,0.001249
178.000000,0.001257
179.000000,0.001265
180.000000,0.001273
181.000000,0.001282
182.000000,0.001290
183.000000,0.001298
184.000000,0.001307
185.000000,0.001315
186.000000,0.001323
187.000000,0.001332
188.000000,0.001340
189.000000,0.001348
190.000000,0.001357
191.000000,0.001365
192.000000,0.001373
193.000000,0.001382
194.000000,0.001390
195.000000,0.001399
196.000000,0.001407
197.000000,0.001415
198.000000,0.001424
199.000000,0.001432
200.000000,0.001441
201.000000,0.001449
202.000000,0.001458
203.000000,0.001466
204.000000,0.001475
205.000000,0.001483
206.000000,0.001492
207.000000,0.001500
208.000000,0.001509
209.000000,0.001517
210.000000,0.001526
211.000000,0.001534
212.000000,0.001543
213.000000,0.001551
214.000000,0.001560
215.000000,0.001569
216.000000,0.001577
217.000000,0.001586
218.000000,0.001594
219.000000,0.001603
220.000000,0.001612
